cobinder_id	cobinder_name	cobinder_motif_id	log10_p_value	log10_E_value	log10_q_value	tf_pair	pair_label	combined_score	TOMTOMbyPPI	alignment_png
cobinder_0	RARA	M05607_2.00	0.325977958700284	-3.4942241869169	0	SOX2::RARA	SOX2::RARA	125	0.0407472448375355	ppi_plot/cobinder_0_M05607_2.00_RARA.png
cobinder_0	USF2	M08050_2.00	0.325977958700284	-3.4942241869169	0	SOX2::USF2	SOX2::USF2	128	0.0417251787136363	ppi_plot/cobinder_0_M08050_2.00_USF2.png
cobinder_0	ETV2	M09048_2.00	0.325977958700284	-3.4942241869169	0	SOX2::ETV2	SOX2::ETV2	69	0.0224924791503196	ppi_plot/cobinder_0_M09048_2.00_ETV2.png
cobinder_0	PGR	M09266_2.00	0.325977958700284	-3.4942241869169	0	SOX2::PGR	SOX2::PGR	125	0.0407472448375355	ppi_plot/cobinder_0_M09266_2.00_PGR.png
cobinder_0	POU3F2	M10843_2.00	0.325977958700284	-3.4942241869169	0	SOX2::POU3F2	SOX2::POU3F2	437	0.142452367952024	ppi_plot/cobinder_0_M10843_2.00_POU3F2.png
cobinder_0	KLF1	M00225_2.00	0.322953612284479	-3.49724764541591	0	SOX2::KLF1	SOX2::KLF1	374	0.120784650994395	ppi_plot/cobinder_0_M00225_2.00_KLF1.png
cobinder_0	XBP1	M04010_2.00	0.322953612284479	-3.49724764541591	0	SOX2::XBP1	SOX2::XBP1	129	0.0416610159846978	ppi_plot/cobinder_0_M04010_2.00_XBP1.png
cobinder_0	MYF6	M04084_2.00	0.322953612284479	-3.49724764541591	0	SOX2::MYF6	SOX2::MYF6	49	0.0158247270019395	ppi_plot/cobinder_0_M04084_2.00_MYF6.png
cobinder_0	GATA6	M04877_2.00	0.322953612284479	-3.49724764541591	0	SOX2::GATA6	SOX2::GATA6	275	0.0888122433782317	ppi_plot/cobinder_0_M04877_2.00_GATA6.png
cobinder_0	PAX7	M05418_2.00	0.322953612284479	-3.49724764541591	0	SOX2::PAX7	SOX2::PAX7	332	0.107220599278447	ppi_plot/cobinder_0_M05418_2.00_PAX7.png
cobinder_0	PAX3	M05439_2.00	0.322953612284479	-3.49724764541591	0	SOX2::PAX3	SOX2::PAX3	583	0.188281955961851	ppi_plot/cobinder_0_M05439_2.00_PAX3.png
cobinder_0	ZBTB18	M10282_2.00	0.322953612284479	-3.49724764541591	0	SOX2::ZBTB18	SOX2::ZBTB18	144	0.046505320168965	ppi_plot/cobinder_0_M10282_2.00_ZBTB18.png
cobinder_0	SOX1	M03972_2.00	0.32207930075877	-3.49812162907118	0	SOX2::SOX1	SOX2::SOX1	41	0.0132052513311096	ppi_plot/cobinder_0_M03972_2.00_SOX1.png
cobinder_0	ZFP42	M04581_2.00	0.32207930075877	-3.49812162907118	0	SOX2::ZFP42	SOX2::ZFP42	156	0.0502443709183681	ppi_plot/cobinder_0_M04581_2.00_ZFP42.png
cobinder_0	RXRG	M05617_2.00	0.32207930075877	-3.49812162907118	0	SOX2::RXRG	SOX2::RXRG	147	0.0473456572115392	ppi_plot/cobinder_0_M05617_2.00_RXRG.png
cobinder_0	JUN	M07837_2.00	0.32207930075877	-3.49812162907118	0	SOX2::JUN	SOX2::JUN	86	0.0276988198652542	ppi_plot/cobinder_0_M07837_2.00_JUN.png
cobinder_0	PAX5	M07995_2.00	0.32207930075877	-3.49812162907118	0	SOX2::PAX5	SOX2::PAX5	415	0.13366290981489	ppi_plot/cobinder_0_M07995_2.00_PAX5.png
cobinder_0	PAX5	M07996_2.00	0.32207930075877	-3.49812162907118	0	SOX2::PAX5	SOX2::PAX5	415	0.13366290981489	ppi_plot/cobinder_0_M07996_2.00_PAX5.png
cobinder_0	TP73	M08037_2.00	0.32207930075877	-3.49812162907118	0	SOX2::TP73	SOX2::TP73	410	0.132052513311096	ppi_plot/cobinder_0_M08037_2.00_TP73.png
cobinder_0	PAX5	M08227_2.00	0.32207930075877	-3.49812162907118	0	SOX2::PAX5	SOX2::PAX5	415	0.13366290981489	ppi_plot/cobinder_0_M08227_2.00_PAX5.png
cobinder_0	PBX2	M09165_2.00	0.32207930075877	-3.49812162907118	0	SOX2::PBX2	SOX2::PBX2	62	0.0199689166470437	ppi_plot/cobinder_0_M09165_2.00_PBX2.png
cobinder_0	DLX3	M01503_2.00	0.321749381845786	-3.4984525379796	0	SOX2::DLX3	SOX2::DLX3	101	0.0324966875664244	ppi_plot/cobinder_0_M01503_2.00_DLX3.png
cobinder_0	LMX1A,OTP	M03179_2.00	0.321749381845786	-3.4984525379796	0	SOX2::OTP	SOX2::OTP	98	0.0315314394208871	ppi_plot/cobinder_0_M03179_2.00_OTP.png
cobinder_0	LMX1A,OTP	M03179_2.00	0.321749381845786	-3.4984525379796	0	SOX2::LMX1A	SOX2::LMX1A	214	0.0688543677149983	ppi_plot/cobinder_0_M03179_2.00_LMX1A.png
cobinder_0	NKX1-2,OTP	M03204_2.00	0.321749381845786	-3.4984525379796	0	SOX2::OTP	SOX2::OTP	98	0.0315314394208871	ppi_plot/cobinder_0_M03204_2.00_OTP.png
cobinder_0	NKX1-2,OTP	M03204_2.00	0.321749381845786	-3.4984525379796	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0324966875664244	ppi_plot/cobinder_0_M03204_2.00_NKX1-2.png
cobinder_0	NKX1-2,OTP,SHOX	M03232_2.00	0.321749381845786	-3.4984525379796	0	SOX2::SHOX	SOX2::SHOX	70	0.022522456729205	ppi_plot/cobinder_0_M03232_2.00_SHOX.png
cobinder_0	NKX1-2,OTP,SHOX	M03232_2.00	0.321749381845786	-3.4984525379796	0	SOX2::OTP	SOX2::OTP	98	0.0315314394208871	ppi_plot/cobinder_0_M03232_2.00_OTP.png
cobinder_0	NKX1-2,OTP,SHOX	M03232_2.00	0.321749381845786	-3.4984525379796	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0324966875664244	ppi_plot/cobinder_0_M03232_2.00_NKX1-2.png
cobinder_0	NKX1-2,OTP	M03263_2.00	0.321749381845786	-3.4984525379796	0	SOX2::OTP	SOX2::OTP	98	0.0315314394208871	ppi_plot/cobinder_0_M03263_2.00_OTP.png
cobinder_0	NKX1-2,OTP	M03263_2.00	0.321749381845786	-3.4984525379796	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0324966875664244	ppi_plot/cobinder_0_M03263_2.00_NKX1-2.png
cobinder_0	HOXC6,HOXC5	M03804_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0254182011658171	ppi_plot/cobinder_0_M03804_2.00_HOXC5.png
cobinder_0	HOXC6,HOXC5	M03804_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC6	SOX2::HOXC6	103	0.033140186330116	ppi_plot/cobinder_0_M03804_2.00_HOXC6.png
cobinder_0	NKX1-2,OTP	M03845_2.00	0.321749381845786	-3.4984525379796	0	SOX2::OTP	SOX2::OTP	98	0.0315314394208871	ppi_plot/cobinder_0_M03845_2.00_OTP.png
cobinder_0	NKX1-2,OTP	M03845_2.00	0.321749381845786	-3.4984525379796	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0324966875664244	ppi_plot/cobinder_0_M03845_2.00_NKX1-2.png
cobinder_0	HOXC6,HOXB8,HOXC5	M05048_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0254182011658171	ppi_plot/cobinder_0_M05048_2.00_HOXC5.png
cobinder_0	HOXC6,HOXB8,HOXC5	M05048_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXB8	SOX2::HOXB8	100	0.0321749381845786	ppi_plot/cobinder_0_M05048_2.00_HOXB8.png
cobinder_0	HOXC6,HOXB8,HOXC5	M05048_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC6	SOX2::HOXC6	103	0.033140186330116	ppi_plot/cobinder_0_M05048_2.00_HOXC6.png
cobinder_0	HOXC6,HOXB8,HOXC5	M05049_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0254182011658171	ppi_plot/cobinder_0_M05049_2.00_HOXC5.png
cobinder_0	HOXC6,HOXB8,HOXC5	M05049_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXB8	SOX2::HOXB8	100	0.0321749381845786	ppi_plot/cobinder_0_M05049_2.00_HOXB8.png
cobinder_0	HOXC6,HOXB8,HOXC5	M05049_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC6	SOX2::HOXC6	103	0.033140186330116	ppi_plot/cobinder_0_M05049_2.00_HOXC6.png
cobinder_0	HOXA7,HOXC6,HOXC5	M05070_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0254182011658171	ppi_plot/cobinder_0_M05070_2.00_HOXC5.png
cobinder_0	HOXA7,HOXC6,HOXC5	M05070_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC6	SOX2::HOXC6	103	0.033140186330116	ppi_plot/cobinder_0_M05070_2.00_HOXC6.png
cobinder_0	HOXA7,HOXC6,HOXC5	M05070_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXA7	SOX2::HOXA7	151	0.0485841566587137	ppi_plot/cobinder_0_M05070_2.00_HOXA7.png
cobinder_0	MNX1,HOXC6,NKX1-2,OTP,HOXC5	M05128_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0254182011658171	ppi_plot/cobinder_0_M05128_2.00_HOXC5.png
cobinder_0	MNX1,HOXC6,NKX1-2,OTP,HOXC5	M05128_2.00	0.321749381845786	-3.4984525379796	0	SOX2::OTP	SOX2::OTP	98	0.0315314394208871	ppi_plot/cobinder_0_M05128_2.00_OTP.png
cobinder_0	MNX1,HOXC6,NKX1-2,OTP,HOXC5	M05128_2.00	0.321749381845786	-3.4984525379796	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0324966875664244	ppi_plot/cobinder_0_M05128_2.00_NKX1-2.png
cobinder_0	MNX1,HOXC6,NKX1-2,OTP,HOXC5	M05128_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC6	SOX2::HOXC6	103	0.033140186330116	ppi_plot/cobinder_0_M05128_2.00_HOXC6.png
cobinder_0	MNX1,HOXC6,NKX1-2,OTP,HOXC5	M05128_2.00	0.321749381845786	-3.4984525379796	0	SOX2::MNX1	SOX2::MNX1	135	0.0434361665491811	ppi_plot/cobinder_0_M05128_2.00_MNX1.png
cobinder_0	NKX1-2,OTP,HOXC5	M05309_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0254182011658171	ppi_plot/cobinder_0_M05309_2.00_HOXC5.png
cobinder_0	NKX1-2,OTP,HOXC5	M05309_2.00	0.321749381845786	-3.4984525379796	0	SOX2::OTP	SOX2::OTP	98	0.0315314394208871	ppi_plot/cobinder_0_M05309_2.00_OTP.png
cobinder_0	NKX1-2,OTP,HOXC5	M05309_2.00	0.321749381845786	-3.4984525379796	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0324966875664244	ppi_plot/cobinder_0_M05309_2.00_NKX1-2.png
cobinder_0	HOXC6,HOXB7,HOXC5	M05404_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0254182011658171	ppi_plot/cobinder_0_M05404_2.00_HOXC5.png
cobinder_0	HOXC6,HOXB7,HOXC5	M05404_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXB7	SOX2::HOXB7	96	0.0308879406571955	ppi_plot/cobinder_0_M05404_2.00_HOXB7.png
cobinder_0	HOXC6,HOXB7,HOXC5	M05404_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC6	SOX2::HOXC6	103	0.033140186330116	ppi_plot/cobinder_0_M05404_2.00_HOXC6.png
cobinder_0	HOXC6,HOXB7,HOXC5	M05405_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0254182011658171	ppi_plot/cobinder_0_M05405_2.00_HOXC5.png
cobinder_0	HOXC6,HOXB7,HOXC5	M05405_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXB7	SOX2::HOXB7	96	0.0308879406571955	ppi_plot/cobinder_0_M05405_2.00_HOXB7.png
cobinder_0	HOXC6,HOXB7,HOXC5	M05405_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC6	SOX2::HOXC6	103	0.033140186330116	ppi_plot/cobinder_0_M05405_2.00_HOXC6.png
cobinder_0	NKX1-2,OTP,EN1,HOXC5	M05871_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0254182011658171	ppi_plot/cobinder_0_M05871_2.00_HOXC5.png
cobinder_0	NKX1-2,OTP,EN1,HOXC5	M05871_2.00	0.321749381845786	-3.4984525379796	0	SOX2::EN1	SOX2::EN1	86	0.0276704468387376	ppi_plot/cobinder_0_M05871_2.00_EN1.png
cobinder_0	NKX1-2,OTP,EN1,HOXC5	M05871_2.00	0.321749381845786	-3.4984525379796	0	SOX2::OTP	SOX2::OTP	98	0.0315314394208871	ppi_plot/cobinder_0_M05871_2.00_OTP.png
cobinder_0	NKX1-2,OTP,EN1,HOXC5	M05871_2.00	0.321749381845786	-3.4984525379796	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0324966875664244	ppi_plot/cobinder_0_M05871_2.00_NKX1-2.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXB4	M09162_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0254182011658171	ppi_plot/cobinder_0_M09162_2.00_HOXC5.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXB4	M09162_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXB4	SOX2::HOXB4	79	0.0254182011658171	ppi_plot/cobinder_0_M09162_2.00_HOXB4.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXB4	M09162_2.00	0.321749381845786	-3.4984525379796	0	SOX2::OTP	SOX2::OTP	98	0.0315314394208871	ppi_plot/cobinder_0_M09162_2.00_OTP.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXB4	M09162_2.00	0.321749381845786	-3.4984525379796	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0324966875664244	ppi_plot/cobinder_0_M09162_2.00_NKX1-2.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXB4	M09162_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC6	SOX2::HOXC6	103	0.033140186330116	ppi_plot/cobinder_0_M09162_2.00_HOXC6.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5	M09204_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0254182011658171	ppi_plot/cobinder_0_M09204_2.00_HOXC5.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5	M09204_2.00	0.321749381845786	-3.4984525379796	0	SOX2::OTP	SOX2::OTP	98	0.0315314394208871	ppi_plot/cobinder_0_M09204_2.00_OTP.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5	M09204_2.00	0.321749381845786	-3.4984525379796	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0324966875664244	ppi_plot/cobinder_0_M09204_2.00_NKX1-2.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5	M09204_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC6	SOX2::HOXC6	103	0.033140186330116	ppi_plot/cobinder_0_M09204_2.00_HOXC6.png
cobinder_0	NKX1-2,OTP,HOXC5	M09677_2.00	0.321749381845786	-3.4984525379796	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0254182011658171	ppi_plot/cobinder_0_M09677_2.00_HOXC5.png
cobinder_0	NKX1-2,OTP,HOXC5	M09677_2.00	0.321749381845786	-3.4984525379796	0	SOX2::OTP	SOX2::OTP	98	0.0315314394208871	ppi_plot/cobinder_0_M09677_2.00_OTP.png
cobinder_0	NKX1-2,OTP,HOXC5	M09677_2.00	0.321749381845786	-3.4984525379796	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0324966875664244	ppi_plot/cobinder_0_M09677_2.00_NKX1-2.png
cobinder_0	HOXA7	MA1498.2	0.321749381845786	-3.4984525379796	0	SOX2::HOXA7	SOX2::HOXA7	151	0.0485841566587137	ppi_plot/cobinder_0_MA1498.2_HOXA7.png
cobinder_0	HOXB8	MA1502.1	0.321749381845786	-3.4984525379796	0	SOX2::HOXB8	SOX2::HOXB8	100	0.0321749381845786	ppi_plot/cobinder_0_MA1502.1_HOXB8.png
cobinder_0	TLX1,NKX1-2	M02106_2.00	0.32035682664306	-3.49984510407327	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0323560394909491	ppi_plot/cobinder_0_M02106_2.00_NKX1-2.png
cobinder_0	TLX1,NKX1-2	M02106_2.00	0.32035682664306	-3.49984510407327	0	SOX2::TLX1	SOX2::TLX1	310	0.0993106162593487	ppi_plot/cobinder_0_M02106_2.00_TLX1.png
cobinder_0	KLF14	M04658_2.00	0.32035682664306	-3.49984510407327	0	SOX2::KLF14	SOX2::KLF14	125	0.0400446033303825	ppi_plot/cobinder_0_M04658_2.00_KLF14.png
cobinder_0	POU3F2	M05479_2.00	0.32035682664306	-3.49984510407327	0	SOX2::POU3F2	SOX2::POU3F2	437	0.139995933243017	ppi_plot/cobinder_0_M05479_2.00_POU3F2.png
cobinder_0	USF2	M07788_2.00	0.32035682664306	-3.49984510407327	0	SOX2::USF2	SOX2::USF2	128	0.0410056738103117	ppi_plot/cobinder_0_M07788_2.00_USF2.png
cobinder_0	ERG	M09057_2.00	0.32035682664306	-3.49984510407327	0	SOX2::ERG	SOX2::ERG	346	0.110843462018499	ppi_plot/cobinder_0_M09057_2.00_ERG.png
cobinder_0	NR2F2	M09293_2.00	0.32035682664306	-3.49984510407327	0	SOX2::NR2F2	SOX2::NR2F2	155	0.0496553081296743	ppi_plot/cobinder_0_M09293_2.00_NR2F2.png
cobinder_0	TCF7L2	M09394_2.00	0.32035682664306	-3.49984510407327	0	SOX2::TCF7L2	SOX2::TCF7L2	116	0.037161391890595	ppi_plot/cobinder_0_M09394_2.00_TCF7L2.png
cobinder_0	TCF7L2	M09394_2.00	0.32035682664306	-3.49984510407327	0	SOX2::TCF7L2	SOX2::TCF7L2	273	0.0874574136735554	ppi_plot/cobinder_0_M09394_2.00_TCF7L2.png
cobinder_0	NR5A2	MA0505.2	0.32035682664306	-3.49984510407327	0	SOX2::NR5A2	SOX2::NR5A2	128	0.0410056738103117	ppi_plot/cobinder_0_MA0505.2_NR5A2.png
cobinder_0	PBX2	MA1113.2	0.32035682664306	-3.49984510407327	0	SOX2::PBX2	SOX2::PBX2	62	0.0198621232518697	ppi_plot/cobinder_0_MA1113.2_PBX2.png
cobinder_0	NKX1-2,OTP	M03868_2.00	0.320147102585447	-3.50005525221775	0	SOX2::OTP	SOX2::OTP	98	0.0313744160533739	ppi_plot/cobinder_0_M03868_2.00_OTP.png
cobinder_0	NKX1-2,OTP	M03868_2.00	0.320147102585447	-3.50005525221775	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0323348573611302	ppi_plot/cobinder_0_M03868_2.00_NKX1-2.png
cobinder_0	PAX3	M03885_2.00	0.320147102585447	-3.50005525221775	0	SOX2::PAX3	SOX2::PAX3	583	0.186645760807316	ppi_plot/cobinder_0_M03885_2.00_PAX3.png
cobinder_0	ZNF597	M04531_2.00	0.320147102585447	-3.50005525221775	0	SOX2::ZNF597	SOX2::ZNF597	182	0.0582667726705514	ppi_plot/cobinder_0_M04531_2.00_ZNF597.png
cobinder_0	ETV4	M04794_2.00	0.320147102585447	-3.50005525221775	0	SOX2::ETV4	SOX2::ETV4	69	0.0220901500783959	ppi_plot/cobinder_0_M04794_2.00_ETV4.png
cobinder_0	USF1	M07811_2.00	0.320147102585447	-3.50005525221775	0	SOX2::USF1	SOX2::USF1	197	0.0630689792093332	ppi_plot/cobinder_0_M07811_2.00_USF1.png
cobinder_0	REST	M07846_2.00	0.320147102585447	-3.50005525221775	0	SOX2::REST	SOX2::REST	125	0.0400183878231809	ppi_plot/cobinder_0_M07846_2.00_REST.png
cobinder_0	RELA	M08003_2.00	0.320147102585447	-3.50005525221775	0	SOX2::RELA	SOX2::RELA	134	0.04289971174645	ppi_plot/cobinder_0_M08003_2.00_RELA.png
cobinder_0	ZNF597	UN0208.1	0.320147102585447	-3.50005525221775	0	SOX2::ZNF597	SOX2::ZNF597	182	0.0582667726705514	ppi_plot/cobinder_0_UN0208.1_ZNF597.png
cobinder_0	NEUROD1,NEUROD4,NEUROD6	M04148_2.00	0.319085511152479	-3.50111542916526	0	SOX2::NEUROD4	SOX2::NEUROD4	70	0.0223359857806736	ppi_plot/cobinder_0_M04148_2.00_NEUROD4.png
cobinder_0	NEUROD1,NEUROD4,NEUROD6	M04148_2.00	0.319085511152479	-3.50111542916526	0	SOX2::NEUROD6	SOX2::NEUROD6	70	0.0223359857806736	ppi_plot/cobinder_0_M04148_2.00_NEUROD6.png
cobinder_0	NEUROD1,NEUROD4,NEUROD6	M04148_2.00	0.319085511152479	-3.50111542916526	0	SOX2::NEUROD1	SOX2::NEUROD1	429	0.136887684284414	ppi_plot/cobinder_0_M04148_2.00_NEUROD1.png
cobinder_0	SIX6	M00327_2.00	0.311168327553001	-3.50903307409379	0	SOX2::SIX6	SOX2::SIX6	347	0.107975409660891	ppi_plot/cobinder_0_M00327_2.00_SIX6.png
cobinder_0	CDX1	M03115_2.00	0.311168327553001	-3.50903307409379	0	SOX2::CDX1	SOX2::CDX1	180	0.0560102989595402	ppi_plot/cobinder_0_M03115_2.00_CDX1.png
cobinder_0	TCF7	M05755_2.00	0.311168327553001	-3.50903307409379	0	SOX2::TCF7	SOX2::TCF7	182	0.0566326356146462	ppi_plot/cobinder_0_M05755_2.00_TCF7.png
cobinder_0	TFEB	M08718_2.00	0.311168327553001	-3.50903307409379	0	SOX2::TFEB	SOX2::TFEB	128	0.0398295459267841	ppi_plot/cobinder_0_M08718_2.00_TFEB.png
cobinder_0	OTP	M09187_2.00	0.311168327553001	-3.50903307409379	0	SOX2::OTP	SOX2::OTP	98	0.0304944961001941	ppi_plot/cobinder_0_M09187_2.00_OTP.png
cobinder_0	HOXC6,HOXC5	M09679_2.00	0.311168327553001	-3.50903307409379	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0245822978766871	ppi_plot/cobinder_0_M09679_2.00_HOXC5.png
cobinder_0	HOXC6,HOXC5	M09679_2.00	0.311168327553001	-3.50903307409379	0	SOX2::HOXC6	SOX2::HOXC6	103	0.0320503377379591	ppi_plot/cobinder_0_M09679_2.00_HOXC6.png
cobinder_0	KLF13	M02903_2.00	0.310692029005063	-3.50950897499481	0	SOX2::KLF13	SOX2::KLF13	159	0.049400032611805	ppi_plot/cobinder_0_M02903_2.00_KLF13.png
cobinder_0	ESRRG	M03412_2.00	0.310692029005063	-3.50950897499481	0	SOX2::ESRRG	SOX2::ESRRG	301	0.0935183007305239	ppi_plot/cobinder_0_M03412_2.00_ESRRG.png
cobinder_0	KLF13	MA0657.1	0.310692029005063	-3.50950897499481	0	SOX2::KLF13	SOX2::KLF13	159	0.049400032611805	ppi_plot/cobinder_0_MA0657.1_KLF13.png
cobinder_0	FOXO4	M03040_2.00	0.308538334960603	-3.51166281702217	0	SOX2::FOXO4	SOX2::FOXO4	85	0.0262257584716512	ppi_plot/cobinder_0_M03040_2.00_FOXO4.png
cobinder_0	FOXO4	MA0848.1	0.308538334960603	-3.51166281702217	0	SOX2::FOXO4	SOX2::FOXO4	85	0.0262257584716512	ppi_plot/cobinder_0_MA0848.1_FOXO4.png
cobinder_0	PLAGL1	M00130_2.00	0.305866200521852	-3.51433520182678	0	SOX2::PLAGL1	SOX2::PLAGL1	125	0.0382332750652315	ppi_plot/cobinder_0_M00130_2.00_PLAGL1.png
cobinder_0	USF1	M02792_2.00	0.305866200521852	-3.51433520182678	0	SOX2::USF1	SOX2::USF1	197	0.0602556415028049	ppi_plot/cobinder_0_M02792_2.00_USF1.png
cobinder_0	ETV5	M03007_2.00	0.305866200521852	-3.51433520182678	0	SOX2::ETV5	SOX2::ETV5	69	0.0211047678360078	ppi_plot/cobinder_0_M03007_2.00_ETV5.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXB5,HOXC5	M03125_2.00	0.305866200521852	-3.51433520182678	0	SOX2::HOXB5	SOX2::HOXB5	79	0.0241634298412263	ppi_plot/cobinder_0_M03125_2.00_HOXB5.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXB5,HOXC5	M03125_2.00	0.305866200521852	-3.51433520182678	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0241634298412263	ppi_plot/cobinder_0_M03125_2.00_HOXC5.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXB5,HOXC5	M03125_2.00	0.305866200521852	-3.51433520182678	0	SOX2::OTP	SOX2::OTP	98	0.0299748876511415	ppi_plot/cobinder_0_M03125_2.00_OTP.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXB5,HOXC5	M03125_2.00	0.305866200521852	-3.51433520182678	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0308924862527071	ppi_plot/cobinder_0_M03125_2.00_NKX1-2.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXB5,HOXC5	M03125_2.00	0.305866200521852	-3.51433520182678	0	SOX2::HOXC6	SOX2::HOXC6	103	0.0315042186537508	ppi_plot/cobinder_0_M03125_2.00_HOXC6.png
cobinder_0	NKX1-2,OTP,HOXC5	M03193_2.00	0.305866200521852	-3.51433520182678	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0241634298412263	ppi_plot/cobinder_0_M03193_2.00_HOXC5.png
cobinder_0	NKX1-2,OTP,HOXC5	M03193_2.00	0.305866200521852	-3.51433520182678	0	SOX2::OTP	SOX2::OTP	98	0.0299748876511415	ppi_plot/cobinder_0_M03193_2.00_OTP.png
cobinder_0	NKX1-2,OTP,HOXC5	M03193_2.00	0.305866200521852	-3.51433520182678	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0308924862527071	ppi_plot/cobinder_0_M03193_2.00_NKX1-2.png
cobinder_0	TLX1,HOXC6,NKX1-2,OTP,HOXC5	M03784_2.00	0.305866200521852	-3.51433520182678	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0241634298412263	ppi_plot/cobinder_0_M03784_2.00_HOXC5.png
cobinder_0	TLX1,HOXC6,NKX1-2,OTP,HOXC5	M03784_2.00	0.305866200521852	-3.51433520182678	0	SOX2::OTP	SOX2::OTP	98	0.0299748876511415	ppi_plot/cobinder_0_M03784_2.00_OTP.png
cobinder_0	TLX1,HOXC6,NKX1-2,OTP,HOXC5	M03784_2.00	0.305866200521852	-3.51433520182678	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0308924862527071	ppi_plot/cobinder_0_M03784_2.00_NKX1-2.png
cobinder_0	TLX1,HOXC6,NKX1-2,OTP,HOXC5	M03784_2.00	0.305866200521852	-3.51433520182678	0	SOX2::HOXC6	SOX2::HOXC6	103	0.0315042186537508	ppi_plot/cobinder_0_M03784_2.00_HOXC6.png
cobinder_0	TLX1,HOXC6,NKX1-2,OTP,HOXC5	M03784_2.00	0.305866200521852	-3.51433520182678	0	SOX2::TLX1	SOX2::TLX1	310	0.0948185221617741	ppi_plot/cobinder_0_M03784_2.00_TLX1.png
cobinder_0	OLIG3	M04174_2.00	0.305866200521852	-3.51433520182678	0	SOX2::OLIG3	SOX2::OLIG3	181	0.0553617822944552	ppi_plot/cobinder_0_M04174_2.00_OLIG3.png
